city_ascii,state_id,id
Rudy,AR,1840004069
McCaskill,AR,1840001628
Banks,AR,1840001476
Scott,AR,1840111131
Forrest City,AR,1840004268
El Dorado,AR,1840003728
De Valls Bluff,AR,1840003698
Lowell,AR,1840003907
Manila,AR,1840003916
Hunter,AR,1840002504
Campbell Station,AR,1840002211
Oxford,AR,1840001658
Grubbs,AR,1840001568
Big Flat,AR,1840003574
St. Francis,AR,1840002878
Friendship,AR,1840002395
England,AR,1840003739
Portland,AR,1840002797
West Point,AR,1840003044
Perry,AR,1840001668
Natural Steps,AR,1840114440
East Camden,AR,1840002337
Monette,AR,1840003937
Cammack Village,AR,1840002210
Belleville,AR,1840003564
Oak Grove Heights,AR,1840003153
Daisy,AR,1840001525
Mount Pleasant,AR,1840003949
Amagon,AR,1840002077
Salesville,AR,1840003733
Wiederkehr Village,AR,1840004222
Prescott,AR,1840001676
Allport,AR,1840001465
Garfield,AR,1840003766
Bigelow,AR,1840001482
Almyra,AR,1840003532
Eureka Springs,AR,1840001543
Wilson,AR,1840003067
Sherwood,AR,1840002903
Portia,AR,1840001674
Patterson,AR,1840004005
Omaha,AR,1840002739
Perrytown,AR,1840002765
Chester,AR,1840003250
Tinsman,AR,1840001724
North Crossett,AR,1840111497
Bergman,AR,1840003570
East End,AR,1840110770
Dierks,AR,1840003715
Enola,AR,1840003740
Alicia,AR,1840001463
Alexander,AR,1840002072
Ravenden Springs,AR,1840004045
Leachville,AR,1840002566
Elm Springs,AR,1840003735
Green Forest,AR,1840001564
Mayflower,AR,1840003924
Nashville,AR,1840003961
Avilla,AR,1840117242
Turrell,AR,1840004138
Ozark,AR,1840003416
Holly Grove,AR,1840003822
Waldenburg,AR,1840003018
Piggott,AR,1840002776
Kirby,AR,1840117247
Monticello,AR,1840001637
Quitman,AR,1840001678
Landmark,AR,1840111546
Altus,AR,1840001468
Norphlet,AR,1840002711
Jonesboro,AR,1840003851
Jacksonville,AR,1840002514
Cherokee City,AR,1840114437
Weiner,AR,1840003035
Foreman,AR,1840003301
Evening Shade,AR,1840004212
Russell,AR,1840004243
Newark,AR,1840001647
Morrilton,AR,1840001760
Lavaca,AR,1840003878
Clinton,AR,1840001509
Viola,AR,1840003015
Marie,AR,1840002612
Lexa,AR,1840002575
Springtown,AR,1840004104
Knobel,AR,1840002546
Reed,AR,1840003143
Hot Springs Village,AR,1840110925
Winthrop,AR,1840004192
De Queen,AR,1840003170
Peach Orchard,AR,1840004007
Cedarville,AR,1840003642
Dennard,AR,1840117244
Pangburn,AR,1840001662
Fairfield Bay,AR,1840002370
Lonsdale,AR,1840001620
Fountain Lake,AR,1840002391
Fisher,AR,1840002382
O'Kean,AR,1840003978
Magness,AR,1840001622
Summit,AR,1840004119
Fayetteville,AR,1840003752
Bull Shoals,AR,1840003613
Hampton,AR,1840001571
Little Flock,AR,1840107979
Mount Ida,AR,1840003948
New Blaine,AR,1840117249
Sherrill,AR,1840004086
Menifee,AR,1840002640
Dardanelle,AR,1840004216
Greenway,AR,1840002437
Oak Grove,AR,1840111669
Bryant,AR,1840002190
Carthage,AR,1840002226
Newport,AR,1840003971
Ulm,AR,1840002993
White Hall,AR,1840003052
Dyess,AR,1840004252
Trumann,AR,1840004135
Egypt,AR,1840002344
Hardy,AR,1840001572
Maysville,AR,1840114439
Blue Mountain,AR,1840003229
Gateway,AR,1840002413
Springdale,AR,1840004102
Lake City,AR,1840003862
Pocahontas,AR,1840004029
Emerson,AR,1840001539
Wrightsville,AR,1840001754
Center Ridge,AR,1840117243
Powhatan,AR,1840002803
Mount Vernon,AR,1840003951
Helena-West Helena,AR,1840108510
Melbourne,AR,1840003931
Hensley,AR,1840110905
Fordyce,AR,1840001549
Holiday Island,AR,1840117246
McNab,AR,1840001631
Lockesburg,AR,1840003899
West Fork,AR,1840004245
Goshen,AR,1840002432
Houston,AR,1840001592
Horseshoe Bend,AR,1840003161
Fredonia,AR,1840111664
Altheimer,AR,1840001467
West Memphis,AR,1840004174
Woodson,AR,1840111320
Whelen Springs,AR,1840004178
Staves,AR,1840114444
Harrisburg,AR,1840003804
Black Springs,AR,1840003225
Huttig,AR,1840003841
Huntington,AR,1840001594
Western Grove,AR,1840004176
Oakhaven,AR,1840002728
Jacksonport,AR,1840003843
Booneville,AR,1840003126
Tumbling Shoals,AR,1840117252
Flippin,AR,1840003756
Humphrey,AR,1840002502
Austin,AR,1840001472
Piney,AR,1840111567
Gassville,AR,1840003768
Caulksville,AR,1840004215
Palestine,AR,1840004284
Perryville,AR,1840003426
Georgetown,AR,1840002417
Rockwell,AR,1840111626
Ratcliff,AR,1840002823
Holland,AR,1840003821
Leslie,AR,1840003884
Tupelo,AR,1840002988
Wilmot,AR,1840001748
Prairie Grove,AR,1840004036
Bonanza,AR,1840002159
Cushman,AR,1840001524
Hazen,AR,1840001578
Mitchellville,AR,1840002658
Perla,AR,1840001667
Hector,AR,1840003814
Colt,AR,1840004266
Hope,AR,1840002493
Marvell,AR,1840001627
Higginson,AR,1840001586
Arkansas City,AR,1840003538
Delaplaine,AR,1840003705
Guion,AR,1840003794
Emmet,AR,1840001540
Rison,AR,1840002846
Kingsland,AR,1840001609
Calion,AR,1840002208
Gibson,AR,1840110853
Lamar,AR,1840003868
Maynard,AR,1840003925
Marked Tree,AR,1840002613
Warren,AR,1840004165
Keo,AR,1840001608
Smackover,AR,1840002918
Pindall,AR,1840004016
Denning,AR,1840001529
Highland,AR,1840108326
Fouke,AR,1840002390
Gentry,AR,1840003770
Wabbaseka,AR,1840004151
Poyen,AR,1840002800
Midland,AR,1840003377
Aubrey,AR,1840002096
Huntsville,AR,1840003834
Hamburg,AR,1840003799
Clarkedale,AR,1840003661
Biggers,AR,1840001483
Black Oak,AR,1840003583
Elkins,AR,1840003732
Morrison Bluff,AR,1840004218
Letona,AR,1840004235
Willisville,AR,1840001747
Sedgwick,AR,1840002890
Felsenthal,AR,1840001547
Star City,AR,1840004106
Prattsville,AR,1840001675
Winchester,AR,1840001749
West Crossett,AR,1840111282
Lincoln,AR,1840003893
Success,AR,1840002955
Oil Trough,AR,1840003983
Clarendon,AR,1840003660
Conway,AR,1840003673
Washington,AR,1840004167
Camden,AR,1840003626
Ravenden,AR,1840002825
Amity,AR,1840003204
Fountain Hill,AR,1840003760
Ola,AR,1840004240
Lynn,AR,1840001621
Twin Groves,AR,1840107980
Bentonville,AR,1840003569
Branch,AR,1840002173
Arkadelphia,AR,1840003537
Montrose,AR,1840002665
Elaine,AR,1840001538
Mammoth Spring,AR,1840003914
North Westminster,VT,1840118715
Old Bennington,VT,1840091567
Burlington,VT,1840091048
North Springfield,VT,1840116803
Newport Center,VT,1840116801
Vergennes,VT,1840091380
Derby Line,VT,1840091079
Websterville,VT,1840116185
West Burke,VT,1840091497
South Burlington,VT,1840091335
Poultney,VT,1840091295
Johnson,VT,1840091192
Wilder,VT,1840108968
North Troy,VT,1840091266
Ascutney,VT,1840116778
Barton,VT,1840091017
Newport,VT,1840091628
Rutland,VT,1840091583
Jacksonville,VT,1840091186
East Burke,VT,1840116790
South Royalton,VT,1840116812
Morrisville,VT,1840091231
Perkinsville,VT,1840091286
Derby Center,VT,1840091078
Enosburg Falls,VT,1840091127
Graniteville,VT,1840116181
North Bennington,VT,1840091561
West Brattleboro,VT,1840108840
Newfane,VT,1840091241
Manchester,VT,1840091551
Manchester Center,VT,1840108832
Orleans,VT,1840091279
Jeffersonville,VT,1840091188
Marshfield,VT,1840091211
Essex Junction,VT,1840091128
Wells River,VT,1840091390
Bellows Falls,VT,1840091021
St. Albans,VT,1840091311
Hyde Park,VT,1840091182
Swanton,VT,1840091367
Jericho,VT,1840091190
North Hartland,VT,1840116802
Barre,VT,1840091016
Newbury,VT,1840091240
Waterbury,VT,1840091386
Proctorsville,VT,1840116806
Greensboro Bend,VT,1840116795
Albany,VT,1840091002
South Barre,VT,1840108837
White River Junction,VT,1840108967
Saxtons River,VT,1840091317
Quechee,VT,1840116807
Woodstock,VT,1840091444
South Shaftsbury,VT,1840108971
East Barre,VT,1840116179
Lyndonville,VT,1840091207
Winooski,VT,1840091442
Cambridge,VT,1840091053
Montpelier,VT,1840091632
East Middlebury,VT,1840116791
Ludlow,VT,1840091203
Beecher Falls,VT,1840116780
Westminster,VT,1840091430
Island Pond,VT,1840108831
Trenton,IL,1840020409
Strawn,IL,1840020339
Tilton,IL,1840020391
Bluford,IL,1840018510
Gillespie,IL,1840019236
West York,IL,1840114908
Wenona,IL,1840020514
Paris,IL,1840019969
Mulkeytown,IL,1840117381
St. Peter,IL,1840020197
Cullom,IL,1840018838
Aurora,IL,1840018412
Chrisman,IL,1840018681
Glencoe,IL,1840019248
Twin Grove,IL,1840117387
Mackinaw,IL,1840019639
North Henderson,IL,1840019873
Arlington Heights,IL,1840018391
Olympia Fields,IL,1840019923
Bone Gap,IL,1840018517
Mattoon,IL,1840019687
New Athens,IL,1840021657
Crete,IL,1840021546
Melvin,IL,1840019709
Princeville,IL,1840020064
Panama,IL,1840019964
Liberty,IL,1840019573
Sheffield,IL,1840020247
Hanaford,IL,1840110719
Apple Canyon Lake,IL,1840118134
East Peoria,IL,1840019054
South Pekin,IL,1840018337
Loda,IL,1840019605
Rockton,IL,1840020149
Dongola,IL,1840018993
Bulpitt,IL,1840018575
Cherry Valley,IL,1840018672
Pistakee Highlands,IL,1840110511
Bonfield,IL,1840018518
Round Lake Beach,IL,1840020165
Eddyville,IL,1840021561
Mitchell,IL,1840118099
Summerfield,IL,1840021674
Buckley,IL,1840018565
Exeter,IL,1840019122
Northbrook,IL,1840019879
Moweaqua,IL,1840019800
Highwood,IL,1840019374
Nora,IL,1840019862
Delavan,IL,1840018929
Buncombe,IL,1840018576
Odell,IL,1840019904
Robbins,IL,1840020133
Berlin,IL,1840018473
Willowbrook,IL,1840020676
Streator,IL,1840020341
Waterloo,IL,1840020497
Rockford,IL,1840020147
Belknap,IL,1840018457
Flora,IL,1840019169
Norwood,IL,1840019885
Wauconda,IL,1840020500
Rio,IL,1840020119
Centralia,IL,1840018650
Worth,IL,1840020587
Henry,IL,1840019356
Channahon,IL,1840018658
Freeman Spur,IL,1840019198
Waverly,IL,1840020503
Danvers,IL,1840018877
Manteno,IL,1840019655
Orion,IL,1840019936
Amboy,IL,1840018369
Belle Rive,IL,1840018460
Oak Lawn,IL,1840019892
Lincolnshire,IL,1840020681
Rose Hill,IL,1840020156
Big Rock,IL,1840018486
Louisville,IL,1840019626
Granville,IL,1840019277
Winslow,IL,1840020565
Hillsboro,IL,1840019378
Raleigh,IL,1840020077
Elizabeth,IL,1840019083
Walshville,IL,1840020480
La Rose,IL,1840019528
Nauvoo,IL,1840019818
Nokomis,IL,1840019861
Norris City,IL,1840019868
Alorton,IL,1840021622
Round Lake Heights,IL,1840020166
Toluca,IL,1840020398
Northfield,IL,1840019880
West Frankfort,IL,1840020521
Modesto,IL,1840019758
Fidelity,IL,1840019152
East Alton,IL,1840019044
Bingham,IL,1840018489
West Union,IL,1840117388
Downs,IL,1840019026
Rantoul,IL,1840020081
Loraine,IL,1840019620
Alexis,IL,1840018351
Concord,IL,1840018757
Forest Lake,IL,1840110333
Fairmont,IL,1840110328
Elwood,IL,1840019102
Galena,IL,1840019208
Burnham,IL,1840018582
New Berlin,IL,1840019828
Le Roy,IL,1840019555
Urbana,IL,1840020432
Onarga,IL,1840019926
Danforth,IL,1840018876
Mason,IL,1840019681
Wapella,IL,1840020486
Smithfield,IL,1840020279
North Aurora,IL,1840019869
Standard,IL,1840020313
Hinsdale,IL,1840020637
Saunemin,IL,1840020210
Pearl City,IL,1840019987
Lyndon,IL,1840019634
Country Club Hills,IL,1840018790
Hickory Hills,IL,1840019369
Bement,IL,1840018465
Steward,IL,1840020323
Valmeyer,IL,1840020439
St. Anne,IL,1840020183
Earlville,IL,1840019043
Carlyle,IL,1840018623
Hettick,IL,1840019366
Leaf River,IL,1840019556
Danville,IL,1840018880
Geneva,IL,1840019223
Donnellson,IL,1840018994
Albers,IL,1840018345
Villa Park,IL,1840020667
St. Johns,IL,1840020193
Candlewick Lake,IL,1840118719
Coal Valley,IL,1840018719
Iuka,IL,1840019446
Princeton,IL,1840020063
Bethany,IL,1840018479
Long Lake,IL,1840110436
Wheaton,IL,1840020675
Burnt Prairie,IL,1840018584
Bartonville,IL,1840018437
Willow Hill,IL,1840020552
Thornton,IL,1840020389
Belvidere,IL,1840018464
Hammond,IL,1840019313
Victoria,IL,1840020458
Piper City,IL,1840020017
Bradford,IL,1840018530
Lincolnwood,IL,1840019583
Glendale Heights,IL,1840020633
Dover,IL,1840019023
Buffalo Grove,IL,1840018572
Bonnie,IL,1840018519
Granite City,IL,1840019273
Rushville,IL,1840020175
Dupo,IL,1840021635
Spillertown,IL,1840020306
Elburn,IL,1840019074
Red Bud,IL,1840020089
Bellflower,IL,1840021682
Bush,IL,1840018588
Greenwood,IL,1840019291
Macon,IL,1840019641
Deerfield,IL,1840018924
Champaign,IL,1840018655
Watson,IL,1840020499
Christopher,IL,1840018682
Cantrall,IL,1840018615
Tamms,IL,1840021605
Aviston,IL,1840018414
Long Grove,IL,1840019614
Lindenhurst,IL,1840019585
Franklin Park,IL,1840019195
Clay City,IL,1840018696
North Chicago,IL,1840019871
Rockdale,IL,1840020146
Heyworth,IL,1840019367
Winfield,IL,1840020677
Glasgow,IL,1840019245
Lakemoor,IL,1840019539
Vernon,IL,1840020454
Harvard,IL,1840019335
New Burnside,IL,1840021584
Bunker Hill,IL,1840018578
Third Lake,IL,1840020384
Caledonia,IL,1840018597
Flat Rock,IL,1840019166
Waterman,IL,1840020670
Niantic,IL,1840019856
West Dundee,IL,1840020519
Compton,IL,1840018755
Hillsdale,IL,1840019379
Macedonia,IL,1840019638
Cornell,IL,1840018786
Elk Grove Village,IL,1840021688
Fillmore,IL,1840019154
Buckner,IL,1840018566
Sullivan,IL,1840020345
Royal,IL,1840020170
Yorkville,IL,1840020601
Woodlawn,IL,1840020580
Woodstock,IL,1840020583
Owaneco,IL,1840019949
Naperville,IL,1840020651
Johnsonville,IL,1840019462
Union,IL,1840020424
Rockbridge,IL,1840020145
Coal City,IL,1840018713
Ivesdale,IL,1840019448
Junction City,IL,1840019473
Hanna City,IL,1840019316
Du Bois,IL,1840019029
Ludlow,IL,1840019632
Oak Brook,IL,1840020654
Irving,IL,1840019441
St. Rose,IL,1840020198
North Riverside,IL,1840019877
Camp Point,IL,1840018610
Sheridan,IL,1840020252
Maryville,IL,1840019679
Benld,IL,1840018466
Westervelt,IL,1840117389
Mundelein,IL,1840019806
Medora,IL,1840019706
Anchor,IL,1840018371
Savanna,IL,1840020211
Papineau,IL,1840019967
Oswego,IL,1840019945
Shabbona,IL,1840020660
Mount Clare,IL,1840019788
Pierron,IL,1840020010
Elliott,IL,1840019089
Warsaw,IL,1840020490
Mount Carroll,IL,1840019787
Melrose Park,IL,1840019708
Palos Heights,IL,1840019960
Pontiac,IL,1840020041
Tinley Park,IL,1840020393
Greenview,IL,1840019288
Vermont,IL,1840020453
Edinburg,IL,1840019064
Cahokia,IL,1840021630
El Paso,IL,1840019071
Rome,IL,1840110533
Merrionette Park,IL,1840019719
Riverdale,IL,1840020127
Lake Barrington,IL,1840019532
McLean,IL,1840019700
Golden,IL,1840019254
Marquette Heights,IL,1840019672
Newton,IL,1840019854
Kampsville,IL,1840019475
Kell,IL,1840019488
Cherry,IL,1840018670
Evanston,IL,1840019118
Altamont,IL,1840018363
Cortland,IL,1840020620
Oakdale,IL,1840019895
Posen,IL,1840020048
Mounds,IL,1840021583
Creve Coeur,IL,1840018820
Beecher,IL,1840018454
McCullom Lake,IL,1840019697
South Wilmington,IL,1840020298
Iroquois,IL,1840019440
Peotone,IL,1840019994
Blue Mound,IL,1840018506
Addieville,IL,1840018340
Chenoa,IL,1840018669
Indianola,IL,1840019431
New Haven,IL,1840019837
Verona,IL,1840020456
Marseilles,IL,1840019673
Columbus,IL,1840018751
Herrin,IL,1840019362
Wood River,IL,1840020572
Lynnville,IL,1840019636
Rentchler,IL,1840114906
Paw Paw,IL,1840019981
Burbank,IL,1840020683
St. Jacob,IL,1840020191
Marshall,IL,1840019674
Bath,IL,1840018442
South Roxana,IL,1840020297
Vergennes,IL,1840020448
Broadwell,IL,1840018546
Virgil,IL,1840020464
Monroe Center,IL,1840019767
Crestwood,IL,1840018818
Bloomington,IL,1840018503
Smithboro,IL,1840020278
Farina,IL,1840019135
Lakewood Shores,IL,1840110420
Buckingham,IL,1840018564
Weldon,IL,1840020508
Maywood,IL,1840019691
Chemung,IL,1840117371
Shipman,IL,1840020257
Tampico,IL,1840020370
Troy Grove,IL,1840020418
Waynesville,IL,1840020505
Plymouth,IL,1840020035
Sparland,IL,1840020301
Bull Valley,IL,1840107988
Rosiclare,IL,1840020161
Sidell,IL,1840020266
Highland Park,IL,1840019372
Seneca,IL,1840020233
Roseville,IL,1840020160
Hillview,IL,1840019381
Trout Valley,IL,1840108208
Altona,IL,1840018366
Clarendon Hills,IL,1840020618
Hopkins Park,IL,1840019402
Calumet City,IL,1840018599
San Jose,IL,1840020204
Cambria,IL,1840018603
Biggsville,IL,1840018487
Ogden,IL,1840019906
Oakwood Hills,IL,1840019901
Ottawa,IL,1840021613
Deer Creek,IL,1840018917
Time,IL,1840020392
Carlock,IL,1840018621
Schiller Park,IL,1840020221
Murrayville,IL,1840019809
Oglesby,IL,1840019907
Sailor Springs,IL,1840020182
Channel Lake,IL,1840110635
Vermilion,IL,1840020449
Marion,IL,1840019666
Roanoke,IL,1840020132
Venice,IL,1840020446
Marissa,IL,1840021652
Fults,IL,1840019204
Eagarville,IL,1840110724
Burlington,IL,1840018581
Mendon,IL,1840019710
London Mills,IL,1840019611
Hume,IL,1840019413
Cisne,IL,1840018685
Bluffs,IL,1840018509
Saybrook,IL,1840020214
Lake Forest,IL,1840019535
River Grove,IL,1840020125
Pesotum,IL,1840020000
Dixmoor,IL,1840018977
Payson,IL,1840019984
Dix,IL,1840018976
Warrensburg,IL,1840020489
Galva,IL,1840021695
Yale,IL,1840020593
Alsey,IL,1840018360
Beason,IL,1840117369
Villa Grove,IL,1840020461
Lacon,IL,1840019529
Prospect Heights,IL,1840020066
Allenville,IL,1840018355
Tremont,IL,1840020408
Easton,IL,1840019055
Benson,IL,1840018468
Rosemont,IL,1840020159
Edwardsville,IL,1840019066
Franklin,IL,1840019193
Paxton,IL,1840019983
Chesterfield,IL,1840020828
Williamsfield,IL,1840020548
Sorento,IL,1840020287
Fairmount,IL,1840019129
Stockton,IL,1840020330
Elmwood Park,IL,1840019098
Mascoutah,IL,1840021653
Northlake,IL,1840019881
Chapin,IL,1840018659
Athens,IL,1840018404
Decatur,IL,1840018916
Breese,IL,1840018534
Goodfield,IL,1840019259
Peru,IL,1840019999
Milford,IL,1840019737
Lake in the Hills,IL,1840019531
Oregon,IL,1840019934
Casey,IL,1840018634
Farmer City,IL,1840019136
Mansfield,IL,1840019654
Reddick,IL,1840020091
McCook,IL,1840021184
Andalusia,IL,1840018373
Markham,IL,1840019668
Roscoe,IL,1840021540
Radom,IL,1840020074
Gladstone,IL,1840019243
Fulton,IL,1840019203
Lanark,IL,1840019543
Longview,IL,1840019617
East Dubuque,IL,1840019048
Savoy,IL,1840020212
Sidney,IL,1840020267
Coyne Center,IL,1840110650
Chillicothe,IL,1840018679
Springfield,IL,1840021686
Sammons Point,IL,1840108513
Marengo,IL,1840019663
Penfield,IL,1840117385
Zeigler,IL,1840020604
Knollwood,IL,1840118103
Tamaroa,IL,1840020369
Harmon,IL,1840019323
East Gillespie,IL,1840020923
Carrier Mills,IL,1840018628
Irwin,IL,1840019443
Sesser,IL,1840020235
Sumner,IL,1840020351
Fox River Grove,IL,1840019191
Green Valley,IL,1840018336
Whiteash,IL,1840118763
Hoyleton,IL,1840019408
Colp,IL,1840018746
Mulberry Grove,IL,1840019804
Elvaston,IL,1840019100
Oquawka,IL,1840019929
Beaverville,IL,1840018450
Springerton,IL,1840020311
Spring Grove,IL,1840021393
Steger,IL,1840020321
Forest City,IL,1840019175
Nilwood,IL,1840019858
Deer Grove,IL,1840018919
Bridgeview,IL,1840018539
Hamilton,IL,1840019310
Spring Bay,IL,1840020307
Equality,IL,1840019113
Brownstown,IL,1840018557
Woodhull,IL,1840020576
Chebanse,IL,1840018667
Cairo,IL,1840021554
Kane,IL,1840019476
Bradley,IL,1840018531
Valier,IL,1840020435
Shelbyville,IL,1840020248
Kenilworth,IL,1840019493
Maple Park,IL,1840019657
Flossmoor,IL,1840019172
Vernon Hills,IL,1840020455
Kilbourne,IL,1840019503
Winnebago,IL,1840020563
Cary,IL,1840018633
Hull,IL,1840019412
Bolingbrook,IL,1840018514
Marine,IL,1840019665
Dallas City,IL,1840018856
Hamel,IL,1840019309
Arrowsmith,IL,1840018395
Livingston,IL,1840019600
Charleston,IL,1840018661
Lake Zurich,IL,1840019538
Lyons,IL,1840019637
Patoka,IL,1840019976
Bishop Hill,IL,1840018494
Metamora,IL,1840019721
Central City,IL,1840018649
Hodgkins,IL,1840019384
Towanda,IL,1840020404
Wonder Lake,IL,1840021532
Murphysboro,IL,1840019808
Lovington,IL,1840019628
Shawneetown,IL,1840020245
Muncie,IL,1840019805
Brookport,IL,1840021550
Lostant,IL,1840019623
Godley,IL,1840019253
Elkhart,IL,1840019085
Scottville,IL,1840020227
Sandoval,IL,1840020207
Hartford,IL,1840019331
Minonk,IL,1840019751
Standard City,IL,1840020692
Milton,IL,1840019748
Waggoner,IL,1840020471
Barrington,IL,1840018430
Browning,IL,1840018554
Banner,IL,1840018424
Emington,IL,1840019106
Effingham,IL,1840019067
Ellisville,IL,1840019093
Brimfield,IL,1840018542
Nebo,IL,1840019819
Middletown,IL,1840019730
Malta,IL,1840020648
Canton,IL,1840018614
Spring Valley,IL,1840020310
Gulf Port,IL,1840019298
Normal,IL,1840019863
Mendota,IL,1840019711
Sherman,IL,1840020253
Fox Lake,IL,1840019189
Rankin,IL,1840020079
Steeleville,IL,1840020320
Glen Ellyn,IL,1840020631
Long Creek,IL,1840019613
Riverwoods,IL,1840020131
Floraville,IL,1840114902
Madison,IL,1840019642
Percy,IL,1840019995
Troy,IL,1840020416
Fithian,IL,1840019160
Opdyke,IL,1840117384
Tower Lakes,IL,1840020406
Neoga,IL,1840019822
Lansing,IL,1840019547
Mound City,IL,1840021582
Bourbonnais,IL,1840018524
Fairview,IL,1840019130
New Lenox,IL,1840019840
Rolling Meadows,IL,1840020151
Foosland,IL,1840019174
Harvel,IL,1840019337
Cedar Point,IL,1840018643
Pana,IL,1840019963
Varna,IL,1840020443
Wood Dale,IL,1840020678
Wenonah,IL,1840020515
Davis Junction,IL,1840018901
Tallula,IL,1840020367
Hennepin,IL,1840019354
Mill Creek,IL,1840019738
Forest View,IL,1840019178
Harvey,IL,1840019338
Knoxville,IL,1840019517
Herscher,IL,1840019363
Gilson,IL,1840117376
Forest Park,IL,1840019177
Clayton,IL,1840018697
Marietta,IL,1840019664
Griggsville,IL,1840019293
Como,IL,1840118107
Harristown,IL,1840019330
New Bedford,IL,1840019827
Hopewell,IL,1840107990
Holiday Hills,IL,1840019389
Ohlman,IL,1840019909
Libertyville,IL,1840019574
Colona,IL,1840018745
Iola,IL,1840019436
Polo,IL,1840020038
Cornland,IL,1840117373
Olivet,IL,1840117383
Barry,IL,1840018433
Mark,IL,1840019667
Lisle,IL,1840020646
Langleyville,IL,1840118121
Ellis Grove,IL,1840019092
Broadlands,IL,1840018544
Kappa,IL,1840019481
Washington,IL,1840020494
Ringwood,IL,1840020118
South Chicago Heights,IL,1840020290
La Fayette,IL,1840110721
Palos Hills,IL,1840019961
Elgin,IL,1840019081
Kincaid,IL,1840019505
Crab Orchard,IL,1840117374
Russellville,IL,1840020177
Oakwood,IL,1840019899
Media,IL,1840019705
Annapolis,IL,1840114900
Alsip,IL,1840018361
Sterling,IL,1840020322
Noble,IL,1840019860
Crest Hill,IL,1840018813
Du Quoin,IL,1840019030
Lake Summerset,IL,1840110414
Paderborn,IL,1840114905
Wellington,IL,1840020511
Eureka,IL,1840019117
Limestone,IL,1840108514
Scott AFB,IL,1840110546
Round Lake Park,IL,1840020167
Monee,IL,1840019764
Harrison,IL,1840117378
Somonauk,IL,1840020662
Milledgeville,IL,1840019742
Baldwin,IL,1840018422
Darien,IL,1840020685
Sheldon,IL,1840020249
Ford Heights,IL,1840019046
Hecker,IL,1840019349
Barrington Hills,IL,1840018431
Mount Zion,IL,1840019798
East St. Louis,IL,1840021638
Ladd,IL,1840019530
East Cape Girardeau,IL,1840107989
Zion,IL,1840020606
Virginia,IL,1840020465
New Holland,IL,1840019839
Mount Erie,IL,1840019789
Carrollton,IL,1840018629
Chandlerville,IL,1840018657
Karnak,IL,1840019482
Mapleton,IL,1840019659
Kenney,IL,1840019495
Maunie,IL,1840019689
Ridott,IL,1840020114
Apple River,IL,1840018380
Cisco,IL,1840018684
Pittsburg,IL,1840020018
Teutopolis,IL,1840020377
Curran,IL,1840018840
Lebanon,IL,1840021650
Glenwood,IL,1840019251
Detroit,IL,1840018945
Lockport,IL,1840019604
Bellevue,IL,1840018461
Colfax,IL,1840018740
Stone Park,IL,1840020333
Phoenix,IL,1840020007
Jeisyville,IL,1840019456
Henderson,IL,1840019352
New Douglas,IL,1840019834
Prestbury,IL,1840118106
Boulder Hill,IL,1840110610
Kirkland,IL,1840020643
Metropolis,IL,1840019723
Beardstown,IL,1840018447
Golden Gate,IL,1840019255
Ridgway,IL,1840020113
Basco,IL,1840018438
Brighton,IL,1840018541
New Grand Chain,IL,1840019835
Industry,IL,1840019432
Topeka,IL,1840020401
New Minden,IL,1840019845
Cambridge,IL,1840018604
Essex,IL,1840019115
Hidalgo,IL,1840019370
Port Byron,IL,1840020045
Royalton,IL,1840020172
Ferris,IL,1840019149
Buda,IL,1840018568
Henning,IL,1840019355
Ashmore,IL,1840018400
Pawnee,IL,1840019982
Morrison,IL,1840019778
Witt,IL,1840020569
Hanover,IL,1840019317
New Boston,IL,1840019829
Kinderhook,IL,1840019506
Ewing,IL,1840019121
Tiskilwa,IL,1840020395
Sleepy Hollow,IL,1840020277
Grantfork,IL,1840019275
Stanford,IL,1840020314
Milan,IL,1840019736
Kinsman,IL,1840019512
Abingdon,IL,1840018338
Collinsville,IL,1840021633
Lake Petersburg,IL,1840118112
Salem,IL,1840020200
Lake Holiday,IL,1840118097
Sauk Village,IL,1840020209
Jerseyville,IL,1840019458
Heritage Lake,IL,1840118111
Wayne City,IL,1840020504
Virden,IL,1840020463
St. Augustine,IL,1840020185
McLeansboro,IL,1840019701
Eldred,IL,1840019078
Havana,IL,1840019341
South Holland,IL,1840020293
Nelson,IL,1840019821
Boody,IL,1840117370
Glenview,IL,1840019250
Sadorus,IL,1840020180
Lake Ka-Ho,IL,1840108440
Jerome,IL,1840019457
Rock Island Arsenal,IL,1840110532
Hollowayville,IL,1840019391
Bismarck,IL,1840021544
Farmington,IL,1840019141
Wyoming,IL,1840020591
Ashkum,IL,1840018397
Lakewood,IL,1840019542
De Land,IL,1840018909
Cowden,IL,1840018793
Alma,IL,1840018357
Worden,IL,1840020586
Bridgeport,IL,1840018538
Sciota,IL,1840020224
Fieldon,IL,1840019153
Donovan,IL,1840019004
Tolono,IL,1840021619
Pinckneyville,IL,1840020013
Prophetstown,IL,1840020065
Oreana,IL,1840019933
Lynwood,IL,1840021523
Makanda,IL,1840019647
McNabb,IL,1840019693
Batchtown,IL,1840018440
Magnolia,IL,1840019645
East Galesburg,IL,1840019050
Greenville,IL,1840019289
Cobden,IL,1840018726
Richton Park,IL,1840020107
Thawville,IL,1840020381
Berkeley,IL,1840020611
Braceville,IL,1840018529
El Dara,IL,1840019070
Dowell,IL,1840019025
Raritan,IL,1840020085
